id;excel_id;schema_version;name;kuerzel;typ;rechtsform;ebene;sitz;bundesland;koordinaten;gruendungsjahr;aufgeloest;aufgeloest_jahr;zustaendigkeit;website;rechtsgrundlage;haushalt_mio_eur;haushalt_jahr;beschaeftigte;beschaeftigte_jahr;ministerium_id;ressort;klassifikation;anmerkung;beziehungen;quellen;daten_qualitaet;recherche_datum;recherche_agent_version
jobstabam_12018;12018;1.0;Jobcenter Stadt Bamberg;;KdöR;Dienststelle der BA;Bund;Bamberg;Bayern;"{""lat"": null, ""lon"": null}";;false;;Jobcenter;https://www.arbeitsagentur.de;;931.98;2025;;;bmas;Bundesministerium für Arbeit und Soziales (BMAS);Jobcenter;Aggregiert unter Bundesagentur für Arbeit (BA);"[{""zu_id"": ""bmas"", ""typ"": ""UNTERSTELLT"", ""richtung"": ""eingehend"", ""seit"": null, ""quelle"": null}]";"[""https://www.arbeitsagentur.de""]";"{""vollstaendigkeit_prozent"": 66.7, ""zuletzt_verifiziert"": ""2026-06-06"", ""verifikation_noetig"": false}";2026-06-06;2.0
jobstager_14127;14127;1.0;Jobcenter Stadt Gera;;KdöR;Dienststelle der BA;Bund;Gera;Thüringen;"{""lat"": null, ""lon"": null}";;false;;Jobcenter;https://www.arbeitsagentur.de;;931.98;2025;;;bmas;Bundesministerium für Arbeit und Soziales (BMAS);Jobcenter;Aggregiert unter Bundesagentur für Arbeit (BA);"[{""zu_id"": ""bmas"", ""typ"": ""UNTERSTELLT"", ""richtung"": ""eingehend"", ""seit"": null, ""quelle"": null}]";"[""https://www.arbeitsagentur.de""]";"{""vollstaendigkeit_prozent"": 66.7, ""zuletzt_verifiziert"": ""2026-06-06"", ""verifikation_noetig"": false}";2026-06-06;2.0
jobstahei_14203;14203;1.0;Jobcenter Stadt Heilbronn;;KdöR;Dienststelle der BA;Bund;Heilbronn;Baden-Württemberg;"{""lat"": null, ""lon"": null}";;false;;Jobcenter;https://www.arbeitsagentur.de;;931.98;2025;;;bmas;Bundesministerium für Arbeit und Soziales (BMAS);Jobcenter;Aggregiert unter Bundesagentur für Arbeit (BA);"[{""zu_id"": ""bmas"", ""typ"": ""UNTERSTELLT"", ""richtung"": ""eingehend"", ""seit"": null, ""quelle"": null}]";"[""https://www.arbeitsagentur.de""]";"{""vollstaendigkeit_prozent"": 66.7, ""zuletzt_verifiziert"": ""2026-06-06"", ""verifikation_noetig"": false}";2026-06-06;2.0
jobstakai_14204;14204;1.0;Jobcenter Stadt Kaiserslautern;;KdöR;Dienststelle der BA;Bund;Kaiserslautern;;"{""lat"": null, ""lon"": null}";;false;;Jobcenter;https://www.arbeitsagentur.de;;931.98;2025;;;bmas;Bundesministerium für Arbeit und Soziales (BMAS);Jobcenter;Aggregiert unter Bundesagentur für Arbeit (BA);"[{""zu_id"": ""bmas"", ""typ"": ""UNTERSTELLT"", ""richtung"": ""eingehend"", ""seit"": null, ""quelle"": null}]";"[""https://www.arbeitsagentur.de""]";"{""vollstaendigkeit_prozent"": 58.3, ""zuletzt_verifiziert"": ""2026-06-06"", ""verifikation_noetig"": false}";2026-06-06;2.0
jobstakar_16474;16474;1.0;Jobcenter Stadt Karlsruhe;;KdöR;Dienststelle der BA;Bund;Karlsruhe;Baden-Württemberg;"{""lat"": null, ""lon"": null}";;false;;Jobcenter;https://www.arbeitsagentur.de;;931.98;2025;;;bmas;Bundesministerium für Arbeit und Soziales (BMAS);Jobcenter;Aggregiert unter Bundesagentur für Arbeit (BA);"[{""zu_id"": ""bmas"", ""typ"": ""UNTERSTELLT"", ""richtung"": ""eingehend"", ""seit"": null, ""quelle"": null}]";"[""https://www.arbeitsagentur.de""]";"{""vollstaendigkeit_prozent"": 66.7, ""zuletzt_verifiziert"": ""2026-06-06"", ""verifikation_noetig"": false}";2026-06-06;2.0
jobstakas_14205;14205;1.0;Jobcenter Stadt Kassel;;KdöR;Dienststelle der BA;Bund;Stadt Kassel;;"{""lat"": null, ""lon"": null}";;false;;Jobcenter;https://www.arbeitsagentur.de;;931.98;2025;;;bmas;Bundesministerium für Arbeit und Soziales (BMAS);Jobcenter;Aggregiert unter Bundesagentur für Arbeit (BA);"[{""zu_id"": ""bmas"", ""typ"": ""UNTERSTELLT"", ""richtung"": ""eingehend"", ""seit"": null, ""quelle"": null}]";"[""https://www.arbeitsagentur.de""]";"{""vollstaendigkeit_prozent"": 58.3, ""zuletzt_verifiziert"": ""2026-06-06"", ""verifikation_noetig"": false}";2026-06-06;2.0
jobstakob_14144;14144;1.0;Jobcenter Stadt Koblenz;;KdöR;Dienststelle der BA;Bund;Koblenz;Rheinland-Pfalz;"{""lat"": null, ""lon"": null}";;false;;Jobcenter;https://www.arbeitsagentur.de;;931.98;2025;;;bmas;Bundesministerium für Arbeit und Soziales (BMAS);Jobcenter;Aggregiert unter Bundesagentur für Arbeit (BA);"[{""zu_id"": ""bmas"", ""typ"": ""UNTERSTELLT"", ""richtung"": ""eingehend"", ""seit"": null, ""quelle"": null}]";"[""https://www.arbeitsagentur.de""]";"{""vollstaendigkeit_prozent"": 66.7, ""zuletzt_verifiziert"": ""2026-06-06"", ""verifikation_noetig"": false}";2026-06-06;2.0
jobstamün_12007;12007;1.0;Jobcenter Stadt München;;KdöR;Dienststelle der BA;Bund;München;Bayern;"{""lat"": null, ""lon"": null}";;false;;Jobcenter;https://www.arbeitsagentur.de;;931.98;2025;;;bmas;Bundesministerium für Arbeit und Soziales (BMAS);Jobcenter;Aggregiert unter Bundesagentur für Arbeit (BA);"[{""zu_id"": ""bmas"", ""typ"": ""UNTERSTELLT"", ""richtung"": ""eingehend"", ""seit"": null, ""quelle"": null}]";"[""https://www.arbeitsagentur.de""]";"{""vollstaendigkeit_prozent"": 66.7, ""zuletzt_verifiziert"": ""2026-06-06"", ""verifikation_noetig"": false}";2026-06-06;2.0
jobstaold_5129;5129;1.0;Jobcenter Stadt Oldenburg;;KdöR;Dienststelle der BA;Bund;Stadt Oldenburg;;"{""lat"": null, ""lon"": null}";;false;;Jobcenter;https://www.arbeitsagentur.de;;931.98;2025;;;bmas;Bundesministerium für Arbeit und Soziales (BMAS);Jobcenter;Aggregiert unter Bundesagentur für Arbeit (BA);"[{""zu_id"": ""bmas"", ""typ"": ""UNTERSTELLT"", ""richtung"": ""eingehend"", ""seit"": null, ""quelle"": null}]";"[""https://www.arbeitsagentur.de""]";"{""vollstaendigkeit_prozent"": 58.3, ""zuletzt_verifiziert"": ""2026-06-06"", ""verifikation_noetig"": false}";2026-06-06;2.0
jobstawür_12020;12020;1.0;Jobcenter Stadt Würzburg;;KdöR;Dienststelle der BA;Bund;Würzburg;Bayern;"{""lat"": null, ""lon"": null}";;false;;Jobcenter;https://www.arbeitsagentur.de;;931.98;2025;;;bmas;Bundesministerium für Arbeit und Soziales (BMAS);Jobcenter;Aggregiert unter Bundesagentur für Arbeit (BA);"[{""zu_id"": ""bmas"", ""typ"": ""UNTERSTELLT"", ""richtung"": ""eingehend"", ""seit"": null, ""quelle"": null}]";"[""https://www.arbeitsagentur.de""]";"{""vollstaendigkeit_prozent"": 66.7, ""zuletzt_verifiziert"": ""2026-06-06"", ""verifikation_noetig"": false}";2026-06-06;2.0
jobste_14154;14154;1.0;Jobcenter Stendal;;KdöR;Dienststelle der BA;Bund;Stendal;;"{""lat"": null, ""lon"": null}";;false;;Jobcenter;https://www.arbeitsagentur.de;;;;;;bmas;Bundesministerium für Arbeit und Soziales (BMAS);Jobcenter;Aggregiert unter Bundesagentur für Arbeit (BA);"[{""zu_id"": ""bmas"", ""typ"": ""UNTERSTELLT"", ""richtung"": ""eingehend"", ""seit"": null, ""quelle"": null}]";"[""https://www.arbeitsagentur.de""]";"{""vollstaendigkeit_prozent"": 58.3, ""zuletzt_verifiziert"": ""2026-06-06"", ""verifikation_noetig"": false}";2026-06-06;2.0
jobste_14206;14206;1.0;Jobcenter Steinburg;;KdöR;Dienststelle der BA;Bund;Steinburg;;"{""lat"": null, ""lon"": null}";;false;;Jobcenter;https://www.arbeitsagentur.de;;;;;;bmas;Bundesministerium für Arbeit und Soziales (BMAS);Jobcenter;Aggregiert unter Bundesagentur für Arbeit (BA);"[{""zu_id"": ""bmas"", ""typ"": ""UNTERSTELLT"", ""richtung"": ""eingehend"", ""seit"": null, ""quelle"": null}]";"[""https://www.arbeitsagentur.de""]";"{""vollstaendigkeit_prozent"": 58.3, ""zuletzt_verifiziert"": ""2026-06-06"", ""verifikation_noetig"": false}";2026-06-06;2.0
jobsto_14207;14207;1.0;Jobcenter Stormarn;;KdöR;Dienststelle der BA;Bund;Stormarn;;"{""lat"": null, ""lon"": null}";;false;;Jobcenter;https://www.arbeitsagentur.de;;;;;;bmas;Bundesministerium für Arbeit und Soziales (BMAS);Jobcenter;Aggregiert unter Bundesagentur für Arbeit (BA);"[{""zu_id"": ""bmas"", ""typ"": ""UNTERSTELLT"", ""richtung"": ""eingehend"", ""seit"": null, ""quelle"": null}]";"[""https://www.arbeitsagentur.de""]";"{""vollstaendigkeit_prozent"": 58.3, ""zuletzt_verifiziert"": ""2026-06-06"", ""verifikation_noetig"": false}";2026-06-06;2.0
jobstrbog_12021;12021;1.0;Jobcenter Straubing- Bogen;;KdöR;Dienststelle der BA;Bund;Straubing- Bogen;;"{""lat"": null, ""lon"": null}";;false;;Jobcenter;https://www.arbeitsagentur.de;;;;;;bmas;Bundesministerium für Arbeit und Soziales (BMAS);Jobcenter;Aggregiert unter Bundesagentur für Arbeit (BA);"[{""zu_id"": ""bmas"", ""typ"": ""UNTERSTELLT"", ""richtung"": ""eingehend"", ""seit"": null, ""quelle"": null}]";"[""https://www.arbeitsagentur.de""]";"{""vollstaendigkeit_prozent"": 58.3, ""zuletzt_verifiziert"": ""2026-06-06"", ""verifikation_noetig"": false}";2026-06-06;2.0
jobstäaac_4280;4280;1.0;Jobcenter StädteRegion Aachen;;KdöR;Dienststelle der BA;Bund;Aachen;Nordrhein-Westfalen;"{""lat"": null, ""lon"": null}";;false;;Jobcenter;https://www.arbeitsagentur.de;;;;;;bmas;Bundesministerium für Arbeit und Soziales (BMAS);Jobcenter;Aggregiert unter Bundesagentur für Arbeit (BA);"[{""zu_id"": ""bmas"", ""typ"": ""UNTERSTELLT"", ""richtung"": ""eingehend"", ""seit"": null, ""quelle"": null}]";"[""https://www.arbeitsagentur.de""]";"{""vollstaendigkeit_prozent"": 66.7, ""zuletzt_verifiziert"": ""2026-06-06"", ""verifikation_noetig"": false}";2026-06-06;2.0
jobsuh_14209;14209;1.0;Jobcenter Suhl;;KdöR;Dienststelle der BA;Bund;Suhl;;"{""lat"": null, ""lon"": null}";;false;;Jobcenter;https://www.arbeitsagentur.de;;;;;;bmas;Bundesministerium für Arbeit und Soziales (BMAS);Jobcenter;Aggregiert unter Bundesagentur für Arbeit (BA);"[{""zu_id"": ""bmas"", ""typ"": ""UNTERSTELLT"", ""richtung"": ""eingehend"", ""seit"": null, ""quelle"": null}]";"[""https://www.arbeitsagentur.de""]";"{""vollstaendigkeit_prozent"": 58.3, ""zuletzt_verifiziert"": ""2026-06-06"", ""verifikation_noetig"": false}";2026-06-06;2.0
jobsäcschost_14182;14182;1.0;Jobcenter Sächsische Schweiz-Osterzgebirge;;KdöR;Dienststelle der BA;Bund;Sächsische Schweiz-Osterzgebirge;;"{""lat"": null, ""lon"": null}";;false;;Jobcenter;https://www.arbeitsagentur.de;;;;;;bmas;Bundesministerium für Arbeit und Soziales (BMAS);Jobcenter;Aggregiert unter Bundesagentur für Arbeit (BA);"[{""zu_id"": ""bmas"", ""typ"": ""UNTERSTELLT"", ""richtung"": ""eingehend"", ""seit"": null, ""quelle"": null}]";"[""https://www.arbeitsagentur.de""]";"{""vollstaendigkeit_prozent"": 58.3, ""zuletzt_verifiziert"": ""2026-06-06"", ""verifikation_noetig"": false}";2026-06-06;2.0
jobsöm_14201;14201;1.0;Jobcenter Sömmerda;;KdöR;Dienststelle der BA;Bund;Sömmerda;;"{""lat"": null, ""lon"": null}";;false;;Jobcenter;https://www.arbeitsagentur.de;;;;;;bmas;Bundesministerium für Arbeit und Soziales (BMAS);Jobcenter;Aggregiert unter Bundesagentur für Arbeit (BA);"[{""zu_id"": ""bmas"", ""typ"": ""UNTERSTELLT"", ""richtung"": ""eingehend"", ""seit"": null, ""quelle"": null}]";"[""https://www.arbeitsagentur.de""]";"{""vollstaendigkeit_prozent"": 58.3, ""zuletzt_verifiziert"": ""2026-06-06"", ""verifikation_noetig"": false}";2026-06-06;2.0
jobteaarbham_13632;13632;1.0;Jobcenter team.arbeit.hamburg;;KdöR;Dienststelle der BA;Bund;Hamburg;Hamburg;"{""lat"": null, ""lon"": null}";;false;;Jobcenter;https://www.arbeitsagentur.de;;;;;;bmas;Bundesministerium für Arbeit und Soziales (BMAS);Jobcenter;Aggregiert unter Bundesagentur für Arbeit (BA);"[{""zu_id"": ""bmas"", ""typ"": ""UNTERSTELLT"", ""richtung"": ""eingehend"", ""seit"": null, ""quelle"": null}]";"[""https://www.arbeitsagentur.de""]";"{""vollstaendigkeit_prozent"": 66.7, ""zuletzt_verifiziert"": ""2026-06-06"", ""verifikation_noetig"": false}";2026-06-06;2.0
jobtir_12022;12022;1.0;Jobcenter Tirschenreuth;;KdöR;Dienststelle der BA;Bund;Tirschenreuth;;"{""lat"": null, ""lon"": null}";;false;;Jobcenter;https://www.arbeitsagentur.de;;;;;;bmas;Bundesministerium für Arbeit und Soziales (BMAS);Jobcenter;Aggregiert unter Bundesagentur für Arbeit (BA);"[{""zu_id"": ""bmas"", ""typ"": ""UNTERSTELLT"", ""richtung"": ""eingehend"", ""seit"": null, ""quelle"": null}]";"[""https://www.arbeitsagentur.de""]";"{""vollstaendigkeit_prozent"": 58.3, ""zuletzt_verifiziert"": ""2026-06-06"", ""verifikation_noetig"": false}";2026-06-06;2.0
jobtra_12023;12023;1.0;Jobcenter Traunstein;;KdöR;Dienststelle der BA;Bund;Traunstein;;"{""lat"": null, ""lon"": null}";;false;;Jobcenter;https://www.arbeitsagentur.de;;;;;;bmas;Bundesministerium für Arbeit und Soziales (BMAS);Jobcenter;Aggregiert unter Bundesagentur für Arbeit (BA);"[{""zu_id"": ""bmas"", ""typ"": ""UNTERSTELLT"", ""richtung"": ""eingehend"", ""seit"": null, ""quelle"": null}]";"[""https://www.arbeitsagentur.de""]";"{""vollstaendigkeit_prozent"": 58.3, ""zuletzt_verifiziert"": ""2026-06-06"", ""verifikation_noetig"": false}";2026-06-06;2.0
jobtri_14210;14210;1.0;Jobcenter Trier;;KdöR;Dienststelle der BA;Bund;Trier;Rheinland-Pfalz;"{""lat"": null, ""lon"": null}";;false;;Jobcenter;https://www.arbeitsagentur.de;;;;;;bmas;Bundesministerium für Arbeit und Soziales (BMAS);Jobcenter;Aggregiert unter Bundesagentur für Arbeit (BA);"[{""zu_id"": ""bmas"", ""typ"": ""UNTERSTELLT"", ""richtung"": ""eingehend"", ""seit"": null, ""quelle"": null}]";"[""https://www.arbeitsagentur.de""]";"{""vollstaendigkeit_prozent"": 66.7, ""zuletzt_verifiziert"": ""2026-06-06"", ""verifikation_noetig"": false}";2026-06-06;2.0
jobtrisaa_14211;14211;1.0;Jobcenter Trier-Saarburg;;KdöR;Dienststelle der BA;Bund;Trier;Rheinland-Pfalz;"{""lat"": null, ""lon"": null}";;false;;Jobcenter;https://www.arbeitsagentur.de;;;;;;bmas;Bundesministerium für Arbeit und Soziales (BMAS);Jobcenter;Aggregiert unter Bundesagentur für Arbeit (BA);"[{""zu_id"": ""bmas"", ""typ"": ""UNTERSTELLT"", ""richtung"": ""eingehend"", ""seit"": null, ""quelle"": null}]";"[""https://www.arbeitsagentur.de""]";"{""vollstaendigkeit_prozent"": 66.7, ""zuletzt_verifiziert"": ""2026-06-06"", ""verifikation_noetig"": false}";2026-06-06;2.0
jobuecranvorgre_14062;14062;1.0;Jobcenter Uecker-Randow, Vorpommern - Greifswald Süd;;KdöR;Dienststelle der BA;Bund;Greifswald;Mecklenburg-Vorpommern;"{""lat"": null, ""lon"": null}";;false;;Jobcenter;https://www.arbeitsagentur.de;;;;;;bmas;Bundesministerium für Arbeit und Soziales (BMAS);Jobcenter;Aggregiert unter Bundesagentur für Arbeit (BA);"[{""zu_id"": ""bmas"", ""typ"": ""UNTERSTELLT"", ""richtung"": ""eingehend"", ""seit"": null, ""quelle"": null}]";"[""https://www.arbeitsagentur.de""]";"{""vollstaendigkeit_prozent"": 66.7, ""zuletzt_verifiziert"": ""2026-06-06"", ""verifikation_noetig"": false}";2026-06-06;2.0
jobuel_14165;14165;1.0;Jobcenter Uelzen;;KdöR;Dienststelle der BA;Bund;Uelzen;;"{""lat"": null, ""lon"": null}";;false;;Jobcenter;https://www.arbeitsagentur.de;;;;;;bmas;Bundesministerium für Arbeit und Soziales (BMAS);Jobcenter;Aggregiert unter Bundesagentur für Arbeit (BA);"[{""zu_id"": ""bmas"", ""typ"": ""UNTERSTELLT"", ""richtung"": ""eingehend"", ""seit"": null, ""quelle"": null}]";"[""https://www.arbeitsagentur.de""]";"{""vollstaendigkeit_prozent"": 58.3, ""zuletzt_verifiziert"": ""2026-06-06"", ""verifikation_noetig"": false}";2026-06-06;2.0
jobulm_14212;14212;1.0;Jobcenter Ulm;;KdöR;Dienststelle der BA;Bund;Ulm;Baden-Württemberg;"{""lat"": null, ""lon"": null}";;false;;Jobcenter;https://www.arbeitsagentur.de;;;;;;bmas;Bundesministerium für Arbeit und Soziales (BMAS);Jobcenter;Aggregiert unter Bundesagentur für Arbeit (BA);"[{""zu_id"": ""bmas"", ""typ"": ""UNTERSTELLT"", ""richtung"": ""eingehend"", ""seit"": null, ""quelle"": null}]";"[""https://www.arbeitsagentur.de""]";"{""vollstaendigkeit_prozent"": 66.7, ""zuletzt_verifiziert"": ""2026-06-06"", ""verifikation_noetig"": false}";2026-06-06;2.0
jobunshaikre_14213;14213;1.0;Jobcenter Unstrut-Hainich-Kreis;;KdöR;Dienststelle der BA;Bund;Unstrut-Hainich-Kreis;;"{""lat"": null, ""lon"": null}";;false;;Jobcenter;https://www.arbeitsagentur.de;;;;;;bmas;Bundesministerium für Arbeit und Soziales (BMAS);Jobcenter;Aggregiert unter Bundesagentur für Arbeit (BA);"[{""zu_id"": ""bmas"", ""typ"": ""UNTERSTELLT"", ""richtung"": ""eingehend"", ""seit"": null, ""quelle"": null}]";"[""https://www.arbeitsagentur.de""]";"{""vollstaendigkeit_prozent"": 58.3, ""zuletzt_verifiziert"": ""2026-06-06"", ""verifikation_noetig"": false}";2026-06-06;2.0
jobunt_12000;12000;1.0;Jobcenter Unterallgäu;;KdöR;Dienststelle der BA;Bund;Unterallgäu;;"{""lat"": null, ""lon"": null}";;false;;Jobcenter;https://www.arbeitsagentur.de;;;;;;bmas;Bundesministerium für Arbeit und Soziales (BMAS);Jobcenter;Aggregiert unter Bundesagentur für Arbeit (BA);"[{""zu_id"": ""bmas"", ""typ"": ""UNTERSTELLT"", ""richtung"": ""eingehend"", ""seit"": null, ""quelle"": null}]";"[""https://www.arbeitsagentur.de""]";"{""vollstaendigkeit_prozent"": 58.3, ""zuletzt_verifiziert"": ""2026-06-06"", ""verifikation_noetig"": false}";2026-06-06;2.0
jobvorlud_14216;14216;1.0;Jobcenter Vorderpfalz-Ludwigshafen;;KdöR;Dienststelle der BA;Bund;Vorderpfalz-Ludwigshafen;;"{""lat"": null, ""lon"": null}";;false;;Jobcenter;https://www.arbeitsagentur.de;;;;;;bmas;Bundesministerium für Arbeit und Soziales (BMAS);Jobcenter;Aggregiert unter Bundesagentur für Arbeit (BA);"[{""zu_id"": ""bmas"", ""typ"": ""UNTERSTELLT"", ""richtung"": ""eingehend"", ""seit"": null, ""quelle"": null}]";"[""https://www.arbeitsagentur.de""]";"{""vollstaendigkeit_prozent"": 58.3, ""zuletzt_verifiziert"": ""2026-06-06"", ""verifikation_noetig"": false}";2026-06-06;2.0
jobwalfra_14063;14063;1.0;Jobcenter Waldeck-Frankenberg;;KdöR;Dienststelle der BA;Bund;Waldeck-Frankenberg;;"{""lat"": null, ""lon"": null}";;false;;Jobcenter;https://www.arbeitsagentur.de;;;;;;bmas;Bundesministerium für Arbeit und Soziales (BMAS);Jobcenter;Aggregiert unter Bundesagentur für Arbeit (BA);"[{""zu_id"": ""bmas"", ""typ"": ""UNTERSTELLT"", ""richtung"": ""eingehend"", ""seit"": null, ""quelle"": null}]";"[""https://www.arbeitsagentur.de""]";"{""vollstaendigkeit_prozent"": 58.3, ""zuletzt_verifiziert"": ""2026-06-06"", ""verifikation_noetig"": false}";2026-06-06;2.0
jobwar_14217;14217;1.0;Jobcenter Wartburgkreis;;KdöR;Dienststelle der BA;Bund;Wartburgkreis;;"{""lat"": null, ""lon"": null}";;false;;Jobcenter;https://www.arbeitsagentur.de;;;;;;bmas;Bundesministerium für Arbeit und Soziales (BMAS);Jobcenter;Aggregiert unter Bundesagentur für Arbeit (BA);"[{""zu_id"": ""bmas"", ""typ"": ""UNTERSTELLT"", ""richtung"": ""eingehend"", ""seit"": null, ""quelle"": null}]";"[""https://www.arbeitsagentur.de""]";"{""vollstaendigkeit_prozent"": 58.3, ""zuletzt_verifiziert"": ""2026-06-06"", ""verifikation_noetig"": false}";2026-06-06;2.0
jobwei_14218;14218;1.0;Jobcenter Weimar;;KdöR;Dienststelle der BA;Bund;Weimar;;"{""lat"": null, ""lon"": null}";;false;;Jobcenter;https://www.arbeitsagentur.de;;;;;;bmas;Bundesministerium für Arbeit und Soziales (BMAS);Jobcenter;Aggregiert unter Bundesagentur für Arbeit (BA);"[{""zu_id"": ""bmas"", ""typ"": ""UNTERSTELLT"", ""richtung"": ""eingehend"", ""seit"": null, ""quelle"": null}]";"[""https://www.arbeitsagentur.de""]";"{""vollstaendigkeit_prozent"": 58.3, ""zuletzt_verifiziert"": ""2026-06-06"", ""verifikation_noetig"": false}";2026-06-06;2.0
jobweigun_12026;12026;1.0;Jobcenter Weißenburg-Gunzenhausen;;KdöR;Dienststelle der BA;Bund;Weißenburg-Gunzenhausen;;"{""lat"": null, ""lon"": null}";;false;;Jobcenter;https://www.arbeitsagentur.de;;;;;;bmas;Bundesministerium für Arbeit und Soziales (BMAS);Jobcenter;Aggregiert unter Bundesagentur für Arbeit (BA);"[{""zu_id"": ""bmas"", ""typ"": ""UNTERSTELLT"", ""richtung"": ""eingehend"", ""seit"": null, ""quelle"": null}]";"[""https://www.arbeitsagentur.de""]";"{""vollstaendigkeit_prozent"": 58.3, ""zuletzt_verifiziert"": ""2026-06-06"", ""verifikation_noetig"": false}";2026-06-06;2.0
jobweilan_14219;14219;1.0;Jobcenter Weimarer Land;;KdöR;Dienststelle der BA;Bund;Weimar;;"{""lat"": null, ""lon"": null}";;false;;Jobcenter;https://www.arbeitsagentur.de;;;;;;bmas;Bundesministerium für Arbeit und Soziales (BMAS);Jobcenter;Aggregiert unter Bundesagentur für Arbeit (BA);"[{""zu_id"": ""bmas"", ""typ"": ""UNTERSTELLT"", ""richtung"": ""eingehend"", ""seit"": null, ""quelle"": null}]";"[""https://www.arbeitsagentur.de""]";"{""vollstaendigkeit_prozent"": 58.3, ""zuletzt_verifiziert"": ""2026-06-06"", ""verifikation_noetig"": false}";2026-06-06;2.0
jobweineu_12024;12024;1.0;Jobcenter Weiden-Neustadt;;KdöR;Dienststelle der BA;Bund;Weiden-Neustadt;;"{""lat"": null, ""lon"": null}";;false;;Jobcenter;https://www.arbeitsagentur.de;;;;;;bmas;Bundesministerium für Arbeit und Soziales (BMAS);Jobcenter;Aggregiert unter Bundesagentur für Arbeit (BA);"[{""zu_id"": ""bmas"", ""typ"": ""UNTERSTELLT"", ""richtung"": ""eingehend"", ""seit"": null, ""quelle"": null}]";"[""https://www.arbeitsagentur.de""]";"{""vollstaendigkeit_prozent"": 58.3, ""zuletzt_verifiziert"": ""2026-06-06"", ""verifikation_noetig"": false}";2026-06-06;2.0
jobwermei_14220;14220;1.0;Jobcenter Werra-Meißner;;KdöR;Dienststelle der BA;Bund;Werra-Meißner;;"{""lat"": null, ""lon"": null}";;false;;Jobcenter;https://www.arbeitsagentur.de;;;;;;bmas;Bundesministerium für Arbeit und Soziales (BMAS);Jobcenter;Aggregiert unter Bundesagentur für Arbeit (BA);"[{""zu_id"": ""bmas"", ""typ"": ""UNTERSTELLT"", ""richtung"": ""eingehend"", ""seit"": null, ""quelle"": null}]";"[""https://www.arbeitsagentur.de""]";"{""vollstaendigkeit_prozent"": 58.3, ""zuletzt_verifiziert"": ""2026-06-06"", ""verifikation_noetig"": false}";2026-06-06;2.0
jobwes_14221;14221;1.0;Jobcenter Wesermarsch;;KdöR;Dienststelle der BA;Bund;Wesermarsch;;"{""lat"": null, ""lon"": null}";;false;;Jobcenter;https://www.arbeitsagentur.de;;;;;;bmas;Bundesministerium für Arbeit und Soziales (BMAS);Jobcenter;Aggregiert unter Bundesagentur für Arbeit (BA);"[{""zu_id"": ""bmas"", ""typ"": ""UNTERSTELLT"", ""richtung"": ""eingehend"", ""seit"": null, ""quelle"": null}]";"[""https://www.arbeitsagentur.de""]";"{""vollstaendigkeit_prozent"": 58.3, ""zuletzt_verifiziert"": ""2026-06-06"", ""verifikation_noetig"": false}";2026-06-06;2.0
jobwes_14222;14222;1.0;Jobcenter Westerwald;;KdöR;Dienststelle der BA;Bund;Westerwald;;"{""lat"": null, ""lon"": null}";;false;;Jobcenter;https://www.arbeitsagentur.de;;;;;;bmas;Bundesministerium für Arbeit und Soziales (BMAS);Jobcenter;Aggregiert unter Bundesagentur für Arbeit (BA);"[{""zu_id"": ""bmas"", ""typ"": ""UNTERSTELLT"", ""richtung"": ""eingehend"", ""seit"": null, ""quelle"": null}]";"[""https://www.arbeitsagentur.de""]";"{""vollstaendigkeit_prozent"": 58.3, ""zuletzt_verifiziert"": ""2026-06-06"", ""verifikation_noetig"": false}";2026-06-06;2.0
